avg_word_len,ttr,punc_density,avg_sent_len,author
4.871101871101871,0.11434511434511435,0.029411764705882353,510.0,Leo Tolstoy
4.598360655737705,0.3442622950819672,0.07481751824817519,68.5,Leo Tolstoy
4.506,0.536,0.13592233009708737,22.071428571428573,Leo Tolstoy
4.412698412698413,0.5218253968253969,0.12521150592216582,18.46875,Leo Tolstoy
4.294466403162056,0.49407114624505927,0.11037891268533773,20.233333333333334,Leo Tolstoy
4.2345924453280315,0.5168986083499006,0.13247172859450726,29.476190476190474,Leo Tolstoy
4.283702213279678,0.5150905432595574,0.12286689419795221,34.470588235294116,Leo Tolstoy
4.363453815261044,0.5120481927710844,0.10608695652173913,28.75,Leo Tolstoy
4.598409542743539,0.5228628230616302,0.10590277777777778,25.043478260869566,Leo Tolstoy
4.427435387673956,0.5129224652087475,0.116751269035533,28.142857142857142,Leo Tolstoy
4.609218436873747,0.5390781563126252,0.11965811965811966,30.789473684210527,Leo Tolstoy
4.428571428571429,0.5059523809523809,0.13050570962479607,29.19047619047619,Leo Tolstoy
4.365079365079365,0.4742063492063492,0.11,23.076923076923077,Leo Tolstoy
4.146771037181996,0.4657534246575342,0.13996889580093314,22.964285714285715,Leo Tolstoy
4.516,0.55,0.14054927302100162,24.76,Leo Tolstoy
4.578313253012048,0.4919678714859438,0.1168,29.761904761904763,Leo Tolstoy
4.6195219123505975,0.47410358565737054,0.13990461049284578,23.296296296296298,Leo Tolstoy
4.344,0.51,0.15789473684210525,24.32,Leo Tolstoy
4.4375,0.49193548387096775,0.15161290322580645,24.8,Leo Tolstoy
4.370517928286852,0.5099601593625498,0.1495176848874598,23.037037037037038,Leo Tolstoy
4.105367793240557,0.4731610337972167,0.12643678160919541,17.4,Leo Tolstoy
4.123015873015873,0.4662698412698413,0.16304347826086957,20.774193548387096,Leo Tolstoy
4.2991967871485945,0.4979919678714859,0.16091954022988506,19.64516129032258,Leo Tolstoy
4.17578125,0.470703125,0.14423076923076922,21.517241379310345,Leo Tolstoy
